time,volumeto,volumefrom,volumetotal
1499990400,2220117.07,0,2220117.07
1500076800,2521268.62,0,2521268.62
1500163200,2646573.96,0,2646573.96
1500249600,2636807.24,0,2636807.24
1500336000,3028387.4,0,3028387.4
1500422400,3107002.24,0,3107002.24
1500508800,3752737.93,0,3752737.93
1500595200,3636182.74,0,3636182.74
1500681600,4477916.45,0,4477916.45
1500768000,6895108.59,0,6895108.59
1500854400,7587771,0,7587771
1500940800,5058886.83,0,5058886.83
1501027200,5247097.08,0,5247097.08
1501113600,7614763.23,0,7614763.23
1501200000,7981639.18,0,7981639.18
1501286400,7976243.66,0,7976243.66
1501372800,8385397.18,0,8385397.18
1501459200,8272418.79,0,8272418.79
1501545600,9077098.82,0,9077098.82
1501632000,10024826.59,0,10024826.59
1501718400,9371906.75,0,9371906.75
1501804800,13173783.69,0,13173783.69
1501891200,15087089.32,0,15087089.32
1501977600,16891784.63,0,16891784.63
1502064000,27139247.31,0,27139247.31
1502150400,31254820.62,0,31254820.62
1502236800,36298037.13,0,36298037.13
1502323200,53889077.74,0,53889077.74
1502409600,64552399.6,0,64552399.6
1502496000,54734718.02,0,54734718.02
1502582400,80468852.6,0,80468852.6
1502668800,108577454.4,0,108577454.4
1502755200,78163257.71,0,78163257.71
1502841600,59252451.24,0,59252451.24
1502928000,66207771.95,3376067.88,69583882.62
1503014400,142860266.4,4736283.26,147596549.6
1503100800,90980603.3,1540439.52,92521042.81
1503187200,90987003.05,1885031.76,92872034.82
1503273600,94779930.53,2743974.11,97523904.64
1503360000,72430918.13,3843949.93,76274868.06
1503446400,84377193.4,4060338.75,88437532.15
1503532800,71097703.05,3327115.94,74424818.99
1503619200,66343309.12,2458734.02,68802043.14
1503705600,52193782.63,982575.25,53176357.88
1503792000,57811251.51,1510017.75,59321269.26
1503878400,42579948.37,2604112.38,45184104.65
1503964800,87827975.68,2731353.82,90559329.49
1504051200,52956750.27,3621181.59,56577931.86
1504137600,48225248.66,2605162.82,50830411.48
1504224000,56734903.23,2727590.83,59462494.06
1504310400,75299841.54,4062357.68,79362153.49
1504396800,88215867.56,3075064.73,91290932.29
1504483200,84563490.48,5589975.43,90153465.91
1504569600,42673633.51,5181550.82,47855184.32
1504656000,38499626.7,3600284.45,42099911.15
1504742400,44381837.03,2233571.15,46615408.18
1504828800,51653659.61,4795177.59,56448837.2
1504915200,19697270.07,2855073.27,22552343.34
1505001600,19939081.57,2755327.86,22694409.43
1505088000,26544763.14,2891665.7,29436386.67
1505174400,40598628.43,3634480.19,44233067.03
1505260800,20339186.71,3488098.86,23827285.57
1505347200,24216499.96,5326888.62,29543388.58
1505433600,26204550.52,7239306.64,33443857.17
1505520000,19860944.06,4734987.49,24595931.55
1505606400,12432731.23,2494766.7,14927534.83
1505692800,17725674.45,4213734.75,21939368.2
1505779200,20670216.51,3512513.53,24182730.04
1505865600,17937481.46,2793563.51,20731044.97
1505952000,20164978.03,3512586.21,23677528.07
1506038400,24001296.36,3000571.64,27001868
1506124800,23836721.93,2832643.48,26669365.41
1506211200,23942634.14,2419903.05,26362500.51
1506297600,35759374.76,2834154.61,38593568.7
1506384000,48238143.77,2037088.84,50275232.6
1506470400,73781147.93,2633888.66,76415036.59
1506556800,95901985.96,3522457.96,99424443.92
1506643200,74866654.25,6514643.2,81381297.45
1506729600,84297238.32,3076504.62,87373786.55
1506816000,83423849.18,3191799.94,86615649.12
1506902400,95769290.17,2792857.61,98562147.78
1506988800,80569209.74,4620357.35,85189610.24
1507075200,76838124.81,3627288.24,80465413.06
1507161600,62467581.99,3286195.83,65753777.82
1507248000,60099310.4,2195457.11,62294767.51
1507334400,60374567.88,1278134.29,61652702.18
1507420800,70774514.74,2324896.32,73099411.06
1507507200,76813296.39,3054106.03,79867354.65
1507593600,65785764.65,4936746.3,70722463.32
1507680000,51604563.88,3558136.95,55162700.84
1507766400,68118318.35,6884107.41,75002425.76
1507852800,84164799.15,10518563.43,94683362.59
1507939200,62984977.36,5627776.55,68612753.92
1508025600,70003938.98,7562097.72,77566036.7
1508112000,82137375.91,8731777.81,90869153.72
1508198400,74824125.93,7962468.43,82786594.36
1508284800,73288430.73,12799875.35,86088250.32
1508371200,68313193.73,10651004.8,78964198.52
1508457600,78295007.87,11570058.44,89865066.31
1508544000,60577846.11,9914876.82,70492722.94
1508630400,56409575,8064596.14,64474171.13
1508716800,61331069.35,10560731.78,71891801.14
1508803200,91688474.53,14090826.04,105779300.6
1508889600,66104361.66,12936477.4,79040839.06
1508976000,63227455.92,11538243.7,74765640.74
1509062400,61774581.39,8036546.03,69811127.42
1509148800,59622886.35,7269244.2,66892130.55
1509235200,83323609.03,10963733.07,94287280.62
1509321600,71062041.85,8984502.49,80046544.34
1509408000,78610875.38,9669828.15,88280703.53
1509494400,88714934.33,11183704.13,99898638.46
1509580800,104139366.1,17278152.43,121417448.3
1509667200,104776269.3,13286707.89,118062977.2
1509753600,86520673.55,10204017.66,96724691.21
1509840000,78143826.19,8812629.54,86956455.73
1509926400,101055257.2,12119151.08,113174477.9
1510012800,108247188.5,10098334.81,118345523.3
1510099200,165091710.6,20090466.55,185182177.2
1510185600,148135555.3,13498310.16,161633794.2
1510272000,170881313.8,20920148.93,191801462.8
1510358400,211967513.2,17026771.81,228994285
1510444800,372924203,28535029.4,401459232.4
1510531200,231121124.2,16589264.55,247710388.8
1510617600,205048697.4,8105543.74,213154241.2
1510704000,194219806.9,12715263.97,206935143.7
1510790400,235613462.9,18017912.66,253631375.6
1510876800,239377970.6,29976983.34,269354953.9
1510963200,279424460.7,30445767.12,309870227.8
1511049600,259879896.1,30931913.01,290811809.1
1511136000,341177144.6,31799769.33,372976913.9
1511222400,262963663.1,36191394.96,299155058
1511308800,357916856.7,28975816.89,386892673.6
1511395200,372355516.4,32490691.38,404846207.8
1511481600,357780074,35524471.46,393304545.4
1511568000,300778843.6,37020607.42,337799451
1511654400,309006168.8,38281746.68,347287915.4
1511740800,368468584.4,43546142.14,412014726.6
1511827200,415737776.4,48312450.5,464050226.9
1511913600,468489714.9,128304583.1,596794199.6
1512000000,401935939.2,91328763.1,493264702.3
1512086400,403271066.4,65536480.76,468807547.2
1512172800,369395583.1,51299979.84,420695563
1512259200,427109350.6,58617833.15,485727183.8
1512345600,522508819.4,53460105.68,575968925.1
1512432000,729818299.7,64296620.06,794114919.8
1512518400,955773034.4,90151530.63,1045924565
1512604800,813192590.5,122382959,935575549.6
1512691200,716076132.5,278330389.7,994406522.2
1512777600,620501564.3,203725939.5,824227355.4
1512864000,528624789.9,242571452.8,771196242.8
1512950400,668811048.5,194645309.7,863456358.2
1513036800,1166986688,159040175.3,1326026863
1513123200,1099863124,197695121.6,1297558246
1513209600,1518181399,184774231.9,1702955795
1513296000,1362015769,158428333.8,1520444103
1513382400,1634487102,79670144.56,1714157246
1513468800,1994743426,171223993.8,2165967230
1513555200,1845268713,195054042.5,2040322945
1513641600,2114405261,221289634.1,2335694895
1513728000,2705653173,210509581.4,2916162590
1513814400,2247653901,307608544.7,2555262445
1513900800,1822670184,457427491.7,2280097812
1513987200,1732924061,179134863.9,1912058925
1514073600,1390877662,376581884.3,1767459546
1514160000,1755381208,211788241.9,1967169312
1514246400,2082477097,228759252.9,2311236508
1514332800,1752050878,221167117.4,1973217841
1514419200,1638807767,295790478.3,1934598245
1514505600,2312750421,252299737.1,2565050158
1514592000,2481772171,226171629.9,2707943801
1514678400,2439769705,154917139.5,2594686845
1514764800,2259855765,110651228,2370506993
1514851200,3506139879,285106742.5,3791246622
1514937600,3570596691,232267320.1,3802864011
1515024000,5447206245,310066037.1,5757272282
1515110400,6320040565,368378031,6688418596
1515196800,3940939129,248446432.3,4189385562
1515283200,3036828485,146957186.2,3183785671
1515369600,3603614848,329791737.2,3933406435
1515456000,3909923311,189777961.2,4099701272
1515542400,3618688283,237576317.6,3856264750
1515628800,3054949280,407004258.3,3461953538
1515715200,2295662956,216249631.3,2511912726
1515801600,3458982427,167516325.4,3626498895
1515888000,2357487386,215971661.3,2573459047
1515974400,2517502129,183741368.8,2701243497
1516060800,2357254923,651935442.7,3009190366
1516147200,2464250527,733835563.1,3198086090
1516233600,2411456835,498768039.6,2910224763
1516320000,1874624226,365528527.3,2240152753
1516406400,1931737836,343791211.6,2275529047
1516492800,1283789850,441192773.1,1724982623
1516579200,1508400490,434751706.7,1943152197
1516665600,1369436059,375440784,1744876843
1516752000,1584113603,290132644.4,1874246247
1516838400,1142830161,218315256,1361145417
1516924800,1197915544,338174191.4,1536089735
1517011200,996815769.3,203435178.5,1200250948
1517097600,1317794007,188161102.5,1505955109
1517184000,1038841440,150493926.1,1189335366
1517270400,1037151330,239596338,1276747668
1517356800,885352258.3,171714297.4,1057066556
1517443200,1071813506,285213078.6,1357026584
1517529600,1296830232,405253831.2,1702084063
1517616000,788945992.8,248506412.1,1037452405
1517702400,677647007.6,243691398.1,921338405.7
1517788800,634492807.6,392299504.8,1026792312
1517875200,890244091.7,682126127.8,1572370296
1517961600,642388985,423209101.5,1065598087
1518048000,18040190.46,11373317.99,29413508.46
1518134400,554883409.7,166110931.5,720994254.1
1518220800,945678051.6,386037859.5,1331715911
1518307200,673402011.6,334203386.8,1007605398
1518393600,659462050.5,342183143.8,1001645194
1518480000,616571757,278461193.5,895032950.5
1518566400,973238995.3,352544150,1325783050
1518652800,1081772301,472647419.4,1554419720
1518739200,998148511.9,358809983.6,1356958495
1518825600,1069421593,426531697.7,1495953291
1518912000,831039731.9,574610031.6,1405649763
1518998400,857778944.6,401818570.2,1259597515
1519084800,1011960036,483766466.5,1495726502
1519171200,839055625.2,636216951.7,1475272472
1519257600,728978497.5,592456031,1321434529
1519344000,918276587.6,526065014.3,1444341602
1519430400,910769979.9,364948259.6,1275718239
1519516800,770660668.2,256071759.9,1026732428
1519603200,873877171.1,328686918.7,1202564090
1519689600,850031897.7,301851387.1,1151883285
1519776000,858195046.8,292652635.5,1150847579
1519862400,936483833.5,255687146.5,1192170980
1519948800,948729899.6,246559409,1195289309
1520035200,785616786,229821192.1,1015437978
1520121600,696449055.8,186974090.5,883423146.3
1520208000,832038987.6,163328662.3,995367649.9
1520294400,739274434.5,295101846.7,1034376281
1520380800,877537761.3,425278350.5,1302816013
1520467200,583022729,346179874.4,929202696.5
1520553600,575446632.1,539568315,1115014947
1520640000,401881286.8,301177177.6,703058464.4
1520726400,399210642.2,386704038.4,785914680.6
1520812800,445241720.7,341627883.8,786869604.4
1520899200,750859524.9,337679030.1,1088538555
1520985600,648988748.7,365271916.6,1014260665
1521072000,757725774.2,385605238,1143331012
1521158400,633134400.5,294757165.7,927891649.1
1521244800,523105142.2,242482860.3,765588002.6
1521331200,727526412.9,435335606.9,1162862020
1521417600,795488631.6,428896788.8,1224385420
1521504000,893529625.3,370008303,1263537928
1521590400,1046938994,328114213.8,1375053208
1521676800,889029132.4,325407203.1,1214436335
1521763200,1321289393,330078316.4,1651367709
1521849600,1370551490,282672035,1653223525
1521936000,962427777.4,230331105.2,1192758883
1522022400,1024756241,325439737.1,1350195978
1522108800,849805311.6,269817029,1119622341
1522195200,786020235.6,197934814.5,983955129.7
1522281600,818018723.6,350150487.2,1168169211
1522368000,671190910,403731356.1,1074922266
1522454400,645534938.5,236190253.4,881725122.4
1522540800,535301163.8,275233955.2,810535119
1522627200,551780667.9,211761596.4,763542264.3
1522713600,880104178.5,262959666.1,1143063845
1522800000,832964579.3,262915136.9,1095879716
1522886400,1070195631,244978928.8,1315174560
1522972800,647296808.9,168940653.5,816237462.4
1523059200,732818405.5,207622109.9,940440515.3
1523145600,596708119.3,143206928.4,739915047.7
1523232000,712893521,209901171.6,922794692.6
1523318400,874252272.3,143854439.3,1018106712
1523404800,1013141303,158954231.5,1172095534
1523491200,1432197699,415910992.7,1848108692
1523577600,1307338804,386789953,1694128678
1523664000,808412528.4,235836924.2,1044249453
1523750400,833824981.5,212664149.1,1046489131
1523836800,912575924.9,264963695.1,1177539620
1523923200,1450369811,232593791,1682963523
1524009600,1245652540,201457291.3,1447109831
1524096000,1477752850,209496759.8,1687249527
1524182400,1483729443,318959165.7,1802688609
1524268800,1335761019,334967795.5,1670728814
1524355200,1201466608,239368668.7,1440835277
1524441600,1218990279,218553203.3,1437543392
1524528000,2073820609,407853062.3,2481673671
1524614400,1851225164,640549447.3,2491774611
1524700800,1491757444,366346990.6,1858104435
1524787200,1361885401,307043774.1,1668929175
1524873600,1502029558,299451930.7,1801481489
1524960000,2013514543,332291741.1,2345806284
1525046400,2154659766,297800367.5,2452460133
1525132800,1601033127,339677354.7,1940710482
1525219200,1359091462,223983177.1,1583074639
1525305600,2173016552,349102707.3,2522119260
1525392000,1505480445,257178078.4,1762658523
1525478400,1242185426,226821376.7,1469006705
1525564800,1091182364,249276622.5,1340458987
1525651200,1144784058,292755159.7,1437539218
1525737600,1154066127,217630370.8,1371696406
1525824000,1424502642,225036012.1,1649538654
1525910400,1324884868,208019433,1532904301
1525996800,1285510618,364981634.6,1650492253
1526083200,979246384.2,316040535.6,1295286920
1526169600,1019809135,207631697.4,1227440833
1526256000,1067370594,294753883.7,1362124391
1526342400,999536446,204452671.9,1203989118
1526428800,919055099.1,224633049.4,1143688148
1526515200,835978710.6,178130274.1,1014108985
1526601600,840920365.4,180120580.4,1021041028
1526688000,681771803.6,133200148.3,814971869.4
1526774400,797602549.1,159748340.9,957350890
1526860800,830175721.9,168378855,998554576.9
1526947200,752214647.1,176206008.5,928420655.6
1527033600,882631115.5,292333904.3,1174965020
1527120000,758275507.4,261793672.3,1020069180
1527206400,635650044.3,185280535.3,820930654.3
1527292800,527850811.7,134459175.8,662309987.4
1527379200,624887897.7,129481821.3,754369719
1527465600,750580750.1,179211254.6,929792004.8
1527552000,902040421.9,269516014.3,1171556361
1527638400,823510567.9,221600747.3,1045111315
1527724800,839651281.1,214693302.8,1054344659
1527811200,753568734.1,200777340.2,954346074.4
1527897600,857718841.1,193838500.3,1051557341
1527984000,757087539.3,200364104.1,957451643.4
1528070400,813759180.8,225871530.8,1039630712
1528156800,741436993.9,217011721.7,958448715.6
1528243200,761514042.5,199015684.8,960529727.4
1528329600,759928707,185194498.6,945123205.6
1528416000,707198407.3,167374332.6,874572739.9
1528502400,571806235.3,138146554.1,709952864.5
1528588800,751441883.1,313929408.1,1065371291
1528675200,599447344.6,223559966.7,823007311.3
1528761600,668671167.8,219720698.9,888391866.7
1528848000,651674824.7,263543245.3,915218070
1528934400,656471607.3,267539691.9,924011299.1
1529020800,433099293.4,179930049.1,613029342.5
1529107200,382300991.3,137591159.1,519892150.4
1529193600,336104782.2,124320724.7,460425506.9
1529280000,561828452.2,199265708.1,761094160.3
1529366400,602141983.1,156685818.3,758827801.4
1529452800,515481996.9,168059276.5,683541273.5
1529539200,567835207.2,165397168.2,733232308.2
1529625600,575247957.5,279518730.6,854766688.2
1529712000,395093177.7,155863553.4,550956731.2
1529798400,485182816.5,254292791.3,739475607.8
1529884800,402679297,226574462,629253759
1529971200,244120876.9,109314911.5,353435788.4
1530057600,344763296.4,111984527.6,456747823.9
1530144000,366285028.2,169669541.1,535954510.7
1530230400,410698012,191536307.3,602234319.3
1530316800,510817310,223911842.3,734729152.2
1530403200,520653373.8,163038904.4,683692278.1
1530489600,686254187.7,218495072,904749325.9
1530576000,851330423.5,229128493.2,1080458917
1530662400,493568343,141112823,634681165.9
1530748800,536489734.2,212012435,748502169.2
1530835200,516511675.5,181749253.3,698260928.8
1530921600,451635187.7,148534353.5,600169541.2
1531008000,434211634.6,156257002.6,590468637.2
1531094400,445014760.9,166600560.8,611615388.3
1531180800,420231470.1,222069044.8,642300514.9
1531267200,399004547.1,174317095.6,573321642.7
1531353600,378071956.6,177870707.1,555942663.6
1531440000,469934579.5,150973077.2,620907656.7
1531526400,339498198.3,106448640.8,445946839
1531612800,377375670.1,141940690.6,519316360.7
1531699200,481526422.9,226128870.8,707655293.6
1531785600,596309416,327865575.5,924174991.5
1531872000,702050967.2,394120559,1096171526
1531958400,535443062.3,285771057.2,821214119.5
1532044800,523726575.5,298502465.3,822229040.8
1532131200,417305990.5,201977767.7,619283832.3
1532217600,407521530.4,211147863.3,618669393.7
1532304000,536933001.7,293604142.6,830537144.4
1532390400,661562238.1,460526175.3,1122088413
1532476800,614718709.4,367196035.8,981914745.3
1532563200,482997616.4,313800686.8,796798303.2
1532649600,422595616.4,330335168.2,752930784.7
1532736000,375733783.1,207601801.6,583335584.8
1532822400,412917681,202749539.5,615667220.5
1532908800,390877969.6,294432348.2,685310317.8
1532995200,418389536.4,337896700.8,756286237.2
1533081600,359507406.9,299829578.9,659336985.8
1533168000,324013948.5,251972156.6,575986105.1
1533254400,440423115.4,306198602.2,746621717.6
1533340800,364812519.8,231567211,596379660.6
1533427200,296772159.8,219343969.1,516116128.9
1533513600,331841307.5,213883626.2,545725003.1
1533600000,479968886.2,277090511.4,757059397.6
1533686400,402810702.8,334999485.1,737810187.9
1533772800,342945865.3,312302629.1,655248494.4
1533859200,326513964.4,322025359.5,648539385.4
1533945600,338963117.6,263088664.6,602051782.2
1534032000,250874813,219481578.4,470356454.6
1534118400,332752166.5,313791142.7,646543309.1
1534204800,355915626.2,275315184.6,631230810.8
1534291200,355967118.8,388052852.5,744019908.5
1534377600,325945356.4,284687365.4,610632721.8
1534464000,550142967.6,358221043.4,908364011
1534550400,423054355.4,324117267.6,747171687
1534636800,295260807.7,284394039.4,579654847.1
1534723200,327061746.9,291836194.7,618897941.7
1534809600,287494702.2,258699878.6,546194580.8
1534896000,342955646.1,427566033.7,770521679.8
1534982400,290034800.3,250116930,540151730.3
1535068800,338974900.3,240944650.2,579919550.5
1535155200,287021529.2,122110407.2,409131936.4
1535241600,382996845.9,124762629.7,507759475.6
1535328000,495505968.7,238653197.6,734159097.1
1535414400,534303642.7,317900750.5,852204393.2
1535500800,447972235.3,283637857.3,731610092.6
1535587200,387807800.5,290909548.3,678717278.8
1535673600,400517114.8,270645823.8,671162938.6
1535760000,439126883.5,272714639.6,711841523.1
1535846400,376596508.4,275396664,651993172.4
1535932800,390192380.3,224748215.9,614940596.2
1536019200,421717318.2,249663146.1,671380464.4
1536105600,589063571.5,383864509.7,972928081.2
1536192000,443883641.4,353345365.1,797228941.3
1536278400,338661948.4,238473333.5,577135281.9
1536364800,287351561.3,215046845.5,502398406.8
1536451200,289266950.7,214934075.6,504201026.2
1536537600,294516878.4,198771712.1,493288527.3
1536624000,308077601.1,195270212.2,503347813.3
1536710400,327426496.6,191804421.2,519230917.7
1536796800,395305995,247539700.3,642845760.2
1536883200,348910627.2,225565656.1,574476218.5
1536969600,272364604.4,159701868.4,432066472.8
1537056000,324933169.1,166955283.9,491888453.1
1537142400,417905827.1,208531766.4,626437593.5
1537228800,365156387.6,199351327,564507714.6
1537315200,325109782.5,221022614.5,546132397
1537401600,475139669.5,153742354.2,628882088.8
1537488000,895950905.7,323341964,1219292870
1537574400,508410350.4,183630299.2,692040649.5
1537660800,442560379.4,196468000.8,639028380.2
1537747200,394145407.5,219985297.4,614130704.8
1537833600,492237068.2,245110577.1,737347645.3
1537920000,472894615.5,207106877.6,680001493.1
1538006400,426472395,209720831,636193226
1538092800,409230094.4,266526427.1,675756521.4
1538179200,370944326.1,192281322.7,563225648.9
1538265600,362668921,179042723.1,541711644
1538352000,357682103.7,128233846.3,485916016
1538438400,343828710.9,177883659.7,521712305.3
1538524800,288446891.8,177908958.9,466355850.8
1538611200,315306300.3,127101606,442407906.4
1538697600,327461608.1,100725569.9,428187111.7
1538784000,289611256.4,69880778.15,359492034.5
1538870400,305056634.6,111341993.1,416398627.7
1538956800,374881869.1,148094664.9,522976534
1539043200,356047674.2,98849814.26,454897488.4
1539129600,426471697.2,96650712.8,523122410
1539216000,556607266.1,281225654.4,837832920.5
1539302400,377576030.9,175980117.5,553556148.4
1539388800,350385329.3,117055932.7,467441262
1539475200,387515546.9,94371985.1,481887469.2
1539561600,579984841.2,474400726.5,1054385568
1539648000,405254796.2,171274305.9,576529102.1
